ID_REF,7471147002_R01C01,7471147002_R01C02,7471147002_R02C01,7471147002_R02C02,7471147002_R03C01,7471147002_R03C02,7471147002_R04C01,7471147002_R04C02,7471147002_R05C01,7471147002_R05C02,7471147002_R06C02,7471147003_R01C02,7471147003_R02C01,7471147003_R02C02,7471147003_R03C01,7471147003_R03C02,7471147003_R04C02,7471147003_R05C01,7471147003_R05C02,7471147003_R06C01,7471147003_R06C02,7471147004_R01C01,7471147004_R02C01,7471147004_R03C01,7471147004_R03C02,7471147004_R04C01,7471147004_R04C02,7471147004_R05C01,7471147004_R05C02,7471147004_R06C01,7471147004_R06C02,7471147006_R01C01,7471147006_R01C02,7471147006_R02C01,7471147006_R02C02,7471147006_R03C01,7471147006_R03C02,7471147006_R04C01,7471147006_R04C02,7471147006_R05C01,7471147006_R05C02,7471147006_R06C01,7471147006_R06C02,7471147012_R01C01,7471147012_R01C02,7471147012_R02C01,7471147012_R02C02,7471147012_R03C01,7471147012_R03C02,7471147012_R04C01
cg03652564,0.852735215712613,0.839351908947137,0.858421986235539,0.855667527677782,0.855123024490619,0.844108222984783,0.83460625450279,0.830258483145765,0.861848084061416,0.827360584869479,0.850824467564877,0.836953576097935,0.847303723755027,0.839026318068201,0.862822898188824,0.867100502352957,0.85601039313377,0.838330594958174,0.857669199299046,0.849488147371526,0.856881391377244,0.859189265328211,0.835272248436703,0.835933331359085,0.864205752549853,0.880921041962492,0.845544590974236,0.864658748418935,0.829788685117033,0.855711949313786,0.880710096611735,0.888495206420499,0.869187139574875,0.880271948547965,0.874219718554042,0.892964546818466,0.884699952687792,0.877369088074996,0.821026136833784,0.869787714924888,0.889019215917139,0.846743991899957,0.883589539742522,0.862012438009743,0.854052788294913,0.822676786439152,0.836327729089547,0.868295893114801,0.869025235357442,0.896260354918334
cg03730703,0.860797017778652,0.862687919973147,0.836431299726589,0.818667501943843,0.849036317367135,0.863948692878707,0.854718801816236,0.867238045051323,0.798934043603018,0.842647982631119,0.814688455073042,0.825783467826779,0.859177279217789,0.879250827982183,0.812291528765748,0.860889788340778,0.874465723387033,0.855507879487686,0.829273331462993,0.824378768439177,0.83693037574018,0.819616687978018,0.865922165620712,0.859995798885609,0.862290682139542,0.870966307729033,0.801090211756914,0.855856827896773,0.818329164294311,0.839206497346983,0.827601808225992,0.87868091475602,0.847785968373255,0.840332082925773,0.831575248298979,0.829591288161539,0.835504601229568,0.84019705761626,0.854300542418691,0.893397589263393,0.850928833754386,0.840172400566441,0.846151613729578,0.834854982745117,0.815386627385517,0.902658872869224,0.825851466327109,0.861129224870877,0.873161587348683,0.844216573578827
cg03742629,0.809594857965526,0.780293112540597,0.83011780227002,0.835629222154244,0.815479119534605,0.821857941065128,0.788895923640088,0.756344593289645,0.842668653836008,0.7964158373623,0.805709203939949,0.793313037766854,0.790422212807505,0.770091693974359,0.779707616691205,0.834788011949073,0.803872726862611,0.809936981015656,0.852211814103237,0.820087333873416,0.779522410483647,0.82691949166242,0.814441698984176,0.784846553620461,0.83032975140284,0.824320010424546,0.74901731933279,0.830891714964377,0.831879756099455,0.827270350449682,0.828462718183713,0.848052143438747,0.863097041892562,0.844533417452221,0.84799584034026,0.819490714259002,0.822346368385316,0.817398886174681,0.867746585889271,0.865310910052494,0.850241885784213,0.816016621397111,0.861892339864196,0.833627382161261,0.799668617537368,0.792643179474664,0.808814411706718,0.817413090944124,0.776709796878292,0.835656250961204
cg03892631,0.125986455809124,0.183635520742526,0.178955517027044,0.12114483905615,0.188744600801967,0.180149756578426,0.177991679433742,0.175453780186914,0.175234536975975,0.135751247853599,0.10580769912431,0.150173050839073,0.173171831777975,0.169641592481072,0.169578999860436,0.168159454716409,0.121735933633864,0.201214496769798,0.140082809356943,0.150759069126991,0.18684221481814,0.187637705639632,0.170521467635624,0.184737165667547,0.180518207516364,0.158408295418319,0.117055344751768,0.14525503920756,0.174290271072499,0.168904918534009,0.15510550115809,0.191515426741929,0.145417562732193,0.16512586669967,0.14315814260506,0.182701368247424,0.0936438266113522,0.150450430148047,0.158914284123179,0.189398083408745,0.154347430662478,0.186901153370729,0.162408701214915,0.137529232029185,0.158988565200327,0.177100947009326,0.177859020960678,0.182559926923132,0.174021761494595,0.149151212856703
cg03938015,0.798337932842783,0.721174702297565,0.786790623084292,0.813882227392113,0.809524424854384,0.782383095824929,0.773785726950765,0.725030539830728,0.79181754136423,0.779909864816545,0.844707112319384,0.758633138484147,0.814937736326103,0.744026761300721,0.771362968351564,0.84067642252215,0.799132432766202,0.769517932643893,0.791469498759523,0.793786454098041,0.807923149329599,0.77360469816836,0.76431295790673,0.75892005253051,0.820381474267687,0.798180159787626,0.727420776816122,0.823478614027404,0.794134463068887,0.770161663679183,0.760281746212964,0.821182799452541,0.810725887744714,0.80397479013684,0.801049744172636,0.816539601722837,0.819740325269285,0.789123657311888,0.818251132727392,0.807473164009377,0.823273927612842,0.763440288696045,0.804894328441447,0.798695570962319,0.786769154992006,0.724165490864714,0.77722748251684,0.802397834472875,0.784621446689373,0.853822808611394
cg03950000,0.517267834955494,0.486001405589669,0.51261846116348,0.505404131951853,0.502765536339997,0.487291039775835,0.497307668614337,0.467442413412393,0.484060904114654,0.495878333994678,0.552310511943983,0.488802878580054,0.47441635963138,0.521309831856964,0.478977767496227,0.507069733511298,0.53828910190596,0.486152686095757,0.477762409278777,0.508146175019078,0.502364410343059,0.466635096594578,0.450022313136649,0.461183869325681,0.480578255138459,0.49861508220654,0.451525100132224,0.49174227232228,0.441982845365735,0.450616622100961,0.494095672199445,0.48061268249769,0.499688607173372,0.48115463145739,0.509977296673629,0.470679985130598,0.489384705691396,0.495536054871728,0.533149588288384,0.465907326030044,0.529025711667475,0.5047813097058,0.465462022434096,0.502367290148793,0.469711189756653,0.450308044578038,0.476840987890984,0.495261191755973,0.481362310125371,0.543437478120166
cg04094791,0.823766911432088,0.863694289969921,0.806266676936499,0.742242669662492,0.772080972292121,0.792634779928893,0.728503859510879,0.830225051864945,0.785461616423727,0.751531832727946,0.869744551899392,0.772663310748796,0.691333163753368,0.688845915323432,0.617855707263107,0.765262130445907,0.6298176033946,0.821751211445106,0.733833506868701,0.678261416655433,0.851053626764645,0.711587521792382,0.824348190421091,0.782864704302733,0.781449540715338,0.79028393461205,0.851879464521194,0.891497207668536,0.746918521175132,0.805091374892596,0.719314287714574,0.7488534892855,0.79849620753737,0.792691275461856,0.837322762250333,0.756941497436808,0.774485213362281,0.628729214321272,0.747101984900379,0.85477332052932,0.812917520972111,0.841796263583798,0.815660653710674,0.707641656108166,0.68028579713404,0.633589441839967,0.781569433888172,0.753977368253025,0.66930676348443,0.757921096630405
cg04120420,0.904653240399109,0.858665489679025,0.89119641050614,0.901104045959832,0.857747009381714,0.874030989904209,0.902279700615695,0.910426950693145,0.895309932329376,0.92562283653732,0.88769113235521,0.904169362732614,0.898119343452666,0.940877710386314,0.866552460630656,0.872782295343888,0.848455127200052,0.901624277216546,0.884243763340991,0.867797574774973,0.911519913589068,0.893957614052024,0.905564237378722,0.901625653410846,0.889393603108657,0.912190119925805,0.909276985863465,0.916165101779932,0.887137366928974,0.922040163345995,0.907706637285392,0.897799418958279,0.891317980098698,0.918847548304629,0.887033596502152,0.86527249671322,0.883263340538472,0.904655391116748,0.888385490770016,0.899429669682409,0.922089434599656,0.906348190893487,0.876415786463108,0.902012042171126,0.918148921767088,0.89930404206009,0.903018413662387,0.890306044099854,0.921621524706562,0.87419601978716
cg04130657,0.080038537530797,0.0613635529316034,0.056114429096084,0.0692940071405708,0.0725177214939602,0.0764458848506542,0.0653649951454525,0.0806832423489166,0.0799348158722562,0.091174819108029,0.0796101334465301,0.0743548007775159,0.0688742531203306,0.0716158440153527,0.0748802671187328,0.0787664850541686,0.0248405744512316,0.083625391817443,0.0675903036445414,0.0542219700646986,0.0963788017373356,0.0494268518292535,0.0719344087007816,0.0722491408712538,0.0905354686088481,0.0780008950388319,0.0546908043909771,0.0427190510124254,0.0933806024757996,0.0740622674502053,0.076583270606666,0.06445810505371,0.0479366224546518,0.0941169459209403,0.0675415850202811,0.0799502635424366,0.0588357373184984,0.0788424883995951,0.0441936315886736,0.0830505363842931,0.0771572314644894,0.0401801934388803,0.0833794177959021,0.0753018981781968,0.0834473217215564,0.0619365264535412,0.0870953667564342,0.0505799677410009,0.0526835685420756,0.084778227539788
cg04133572,0.111573592523479,0.107571926479894,0.105739442764814,0.103056467875834,0.12371753335174,0.0991430367324186,0.118111527568466,0.0889539013001891,0.108125855924893,0.112755461911889,0.123170095084972,0.102176999224768,0.103356653354331,0.107931653350341,0.0967674418807133,0.113974864332396,0.10095111413591,0.093790334501471,0.110772402587906,0.097476961983731,0.101513153080978,0.0753030319225618,0.0802320641551717,0.0903396468957061,0.0837307165135387,0.0860781952880482,0.0754287183355656,0.0771870297355783,0.080978262901304,0.0835672305021422,0.0984876652811077,0.0995015870258096,0.0951425864856877,0.0819661981968338,0.0985340567628334,0.0893781113863075,0.0968955559760675,0.0816136135502019,0.0971118682163548,0.0983931827622758,0.101651774529995,0.0854858938853442,0.105601983533745,0.120033066360564,0.0870867012081885,0.0791353251441346,0.08274449447196,0.0858680612108713,0.0895934983773888,0.0953166251900914
cg04197051,0.0429006599822391,0.034933013309399,0.0412775565149714,0.0258089381818103,0.032904147390799,0.0374293212904308,0.0405738589400735,0.0332269424829803,0.0389489323839305,0.0447731787675108,0.0348565821595482,0.0373853779416427,0.0387699876317151,0.0324597180941779,0.032031813385309,0.0340808262104175,0.0396277505819741,0.029446452099157,0.0424034377843554,0.0407160204466829,0.0405749797374231,0.0229482291499193,0.0356542924752287,0.037054378032346,0.0271581111434205,0.0251627093056906,0.0299752682702417,0.0334474702294317,0.0221296986701525,0.0383946160855456,0.0359756216992539,0.0205196058753535,0.0288605801322097,0.0367405208473757,0.031811836543942,0.0327903454257718,0.0267036428116151,0.0350200001564744,0.0324725808923512,0.0194009029526215,0.0466513627934237,0.0383963274883221,0.0328808736330053,0.0398036216765662,0.038391907764039,0.0357042006369054,0.0332205018956112,0.0334130462378027,0.028612131268948,0.0400476659586787
cg04222933,0.367276482028276,0.376009412695628,0.360257918344293,0.39836203915853,0.396265586424534,0.368190125744421,0.39511702590686,0.345234451175568,0.368632625340091,0.401590176236157,0.412728848867928,0.349764564820032,0.387119738433882,0.354830347814009,0.391814113094059,0.380119453711618,0.361336262073214,0.3773441252198,0.397394174295548,0.396345024218378,0.374289236151036,0.37603059472388,0.3716470393741,0.338861130196876,0.35841141876589,0.37291470196696,0.391142517833305,0.378114249779411,0.394649902678087,0.322188461697686,0.403336463062799,0.354306024066228,0.38531904605231,0.405104408055118,0.351581232091138,0.397924602386735,0.344459311097288,0.355010925194358,0.361300553290291,0.327436622259747,0.345516743951244,0.374091708295043,0.387179197775968,0.347105179346197,0.379717222480717,0.293454047460576,0.346631745780634,0.328282539437935,0.380264987829167,0.438713262192855
cg04244970,0.16033263889234,0.177149772996439,0.159113508129649,0.199373761149339,0.205800464561785,0.171227605171317,0.192623985981228,0.15482166125073,0.259443093523512,0.20493618850747,0.189973850219875,0.192446475752213,0.221550489485901,0.136217374918201,0.26582198992977,0.206477261856678,0.190550980690823,0.183168020771434,0.308110867030828,0.219052435482733,0.197669707893216,0.230987045909193,0.259100846846526,0.189022392511761,0.220980704460503,0.238991786951847,0.274618780979478,0.227633988560597,0.30030123747489,0.24111133798161,0.291193760921298,0.264372128316993,0.234242791306601,0.27059232476686,0.254359963056938,0.26380410714961,0.304459292130471,0.289287937004651,0.130821743498386,0.165055789785662,0.235981415831542,0.200695960768899,0.269014079874872,0.160789136691291,0.226249706597456,0.23235316038711,0.202168339603286,0.194214237231843,0.156917043206453,0.195078617920823
cg04263215,0.813038042088913,0.848938572209461,0.817915463156272,0.804783163292583,0.810890646201777,0.825746435057493,0.823987027897504,0.831801287982411,0.833659792590182,0.829704105300852,0.826631924636092,0.810410488217184,0.821490141336589,0.827363016692889,0.835449425586505,0.813942303984674,0.839680877123941,0.822635835718415,0.840479828074284,0.840037438606586,0.832359155669003,0.829932821174754,0.844984668970368,0.842255747396935,0.836277588029702,0.818185211166966,0.853343058879666,0.851974356101028,0.860897435443359,0.85567517018385,0.832933367544141,0.79922736449296,0.859858298188234,0.851621836363578,0.831376605915516,0.84156544926876,0.84887415049581,0.848536369179921,0.828684353036724,0.813596169696168,0.805416706506404,0.843888356093174,0.840642295572156,0.812861014387985,0.840322364915682,0.847104977601187,0.851559527645905,0.849753094812409,0.841943085315322,0.816501999305847
cg04305725,0.782971601205481,0.742865065262842,0.777580390143243,0.753069603125244,0.693383881550225,0.755687439111995,0.706853986153177,0.718749354573483,0.744533533697731,0.772035861396172,0.790847999387158,0.788875625690683,0.755841319320345,0.765674024819097,0.762568982345104,0.768205932150564,0.745235959132755,0.680462348924681,0.765322300636252,0.808843609613705,0.668181778924506,0.762758389899302,0.730903248384949,0.806530838637921,0.7666791894412,0.764836719636536,0.749115022879417,0.776193763008316,0.794054239852497,0.75383045826604,0.788993503415268,0.701555326306809,0.718316706856009,0.694701964904449,0.727429922341155,0.775936589095344,0.784498100696613,0.816605648881104,0.763988801301384,0.725002371121132,0.777862766751866,0.750824880922284,0.819684487468041,0.716284512264762,0.703935333098719,0.655722710374964,0.672907906853291,0.674128864883479,0.615258086109801,0.69652400332283
cg04311699,0.952781789972818,0.897008622220587,0.963462936791995,0.895258625579266,0.887492723551992,0.93657602446951,0.937045215708475,0.972861582014403,0.908793035101524,0.960651180125537,0.908189108983461,0.944243360421026,0.929479362640296,0.90707366551084,0.919448123250988,0.936141761518787,0.917023195114757,0.926753531281901,0.915779102524994,0.879335771142096,0.947217632422919,0.934910789233921,0.955002135025184,0.937042144268603,0.925169806730863,0.976163699869898,0.955468644594236,0.951808599725338,0.883886150184826,0.934134245634595,0.951422017687208,0.942747436384826,0.951739007605971,0.898342286920527,0.947399186912857,0.943688576176868,0.930482396514833,0.906185843386198,0.946044711761704,0.951751595654381,0.920302060467536,0.93375989270652,0.914672241253583,0.869250571718375,0.918942004934451,0.913960390872763,0.964898798119885,0.944206512326262,0.9256003354863,0.919924101111673
cg04345766,0.923391738822201,0.903329843641391,0.906509458975622,0.870790923731713,0.927062604029986,0.892203095685091,0.883123619206229,0.912269208471166,0.936594275428746,0.905423641299185,0.805147544965219,0.911600481325432,0.905939519862776,0.819406993769422,0.904089517764751,0.877165538386023,0.917564525867502,0.887118184791571,0.893906707215662,0.901006656226197,0.895428277294934,0.937346574283134,0.935445685318535,0.898317359602906,0.940462365371515,0.850753353673963,0.930529943814222,0.941723019074661,0.945802992878127,0.940390996571387,0.858479360555674,0.951491416980962,0.959569340397955,0.897258551366082,0.875738080302875,0.88778782657676,0.931641606522697,0.945416095387933,0.956233164825824,0.927423599682361,0.93727806848183,0.952160828806234,0.851078661199515,0.939033066059019,0.912030072926604,0.919736510333828,0.937235827159117,0.925439547290927,0.902248246281515,0.931514022896885
cg04353106,0.384689980263599,0.298088861250163,0.263587467166272,0.324704309334622,0.326726469596276,0.441244208023114,0.305399684241258,0.357869993123179,0.326871950325333,0.329402648771772,0.271295110164042,0.347980284629219,0.335009417784183,0.320960454926825,0.332072388105819,0.384014755880291,0.418290709289787,0.462530900216757,0.384868719446501,0.256418156968765,0.302212671349943,0.361114956509329,0.355674141013857,0.358269755912737,0.442952745186458,0.309541324169223,0.347759045964904,0.27647340545215,0.362954513654817,0.39719451100486,0.252558736083503,0.366053558749389,0.387804849608499,0.356174110832843,0.317861758461877,0.322097794762856,0.330033983460378,0.436822266101824,0.388271907202163,0.388322230987759,0.342597878500839,0.322925495920263,0.344307163459337,0.385187917552714,0.292906655563171,0.353310311332863,0.291025624213347,0.36711599781555,0.351976547679147,0.313781174525387
cg04384208,0.667376080521925,0.663367008533366,0.673631433011518,0.702954201994422,0.776441530104728,0.643673779432016,0.608646647325932,0.696876857983296,0.674842090410829,0.672876587708841,0.749081719929788,0.788119729043682,0.664002569556856,0.578410904889647,0.762267516811695,0.689909362731191,0.71977543508704,0.687327230271124,0.6472783260628,0.727681241331106,0.73353485616068,0.690602116860107,0.669079743988054,0.689339627481971,0.707444895752977,0.746222720662017,0.751290147641038,0.762296280891945,0.681811606234711,0.750285274445389,0.759405650303896,0.727956956442847,0.733341377029186,0.694284605975079,0.785224741939355,0.7598774734318,0.713957467215105,0.696559255858185,0.749313549624594,0.738228280495895,0.751009295223592,0.75271127495247,0.721050598618423,0.740703468245997,0.691435553822812,0.628275364087803,0.597673536054832,0.73784153801605,0.740069707858101,0.767017463715296
cg04409319,0.852931779967754,0.845604592567343,0.856510032069803,0.844108933557392,0.829815121671135,0.888472593534468,0.872603067734057,0.873091746130441,0.85162317400572,0.808496330773543,0.837163003411858,0.849441376103916,0.836542777404842,0.83818161663953,0.856129196870862,0.851300706027661,0.867949601570791,0.852852068398923,0.801972139112207,0.857967987946247,0.832755525295544,0.853052015418789,0.866584967419059,0.874451812931516,0.867726658685935,0.872205613096677,0.851957986726679,0.807109553697904,0.868219620664679,0.879851972187772,0.847918540413763,0.830830382373858,0.811684085721305,0.823960797435784,0.841340152161764,0.852318672633687,0.82672450028909,0.852090776200009,0.84061903033951,0.839392854587789,0.847519509895722,0.850235015934453,0.841011725479734,0.813706887694565,0.829255627483885,0.86890965375207,0.831051593122641,0.853592205413818,0.832581610638054,0.77659445037628
cg04436964,0.756941716303356,0.707365741892169,0.756810361033846,0.688076655673445,0.721931969480483,0.731153926873024,0.724478562269587,0.716827611525086,0.7528552740601,0.711706252909434,0.762119361479449,0.734228132331009,0.736429683560189,0.71505026245285,0.731620466384153,0.757585247397945,0.756673957678614,0.757277036305268,0.751153302199037,0.716228727898969,0.765709772705589,0.738034974795784,0.767801623311496,0.737172184240148,0.77301675776266,0.829821917653574,0.80912802301242,0.738595734707933,0.765137626877833,0.792352694593597,0.773537707499861,0.814909138267702,0.769844862866387,0.73466640247916,0.74599003361172,0.792461383941607,0.789016505048244,0.786694905401314,0.704659948399875,0.781299863450226,0.754706905459936,0.739251788006894,0.726013017814109,0.703325280378379,0.703143264289827,0.813073140675027,0.742498255863999,0.746457336159795,0.775020015633712,0.730133833613179
cg04469686,0.146920659463036,0.0918047271308945,0.274225733500787,0.252926960564774,0.170971986386381,0.106091718327871,0.199157366853972,0.145090288106833,0.206624136289209,0.220355699866816,0.1640368673899,0.111157134168554,0.126074339923548,0.163571612473611,0.151130286746332,0.202163245167084,0.231389273114613,0.10438567861048,0.300825774329704,0.0952503653613059,0.115403489307315,0.160967226041345,0.176523575688691,0.0941913050859074,0.0927133449196016,0.152212606921175,0.172750608633346,0.138051155151179,0.126915755657333,0.077601720807636,0.229154112237105,0.14743228424559,0.144785868233393,0.101048117471676,0.125618544351763,0.254401136406346,0.108263048182321,0.129695390909132,0.164954554366554,0.109890750127634,0.139761178203891,0.101744330119078,0.169449938168021,0.0783885135063307,0.136303105881158,0.131677088193702,0.12426385408937,0.0767933180684999,0.185936670466219,0.146334658599878
cg04483486,0.852256111799037,0.876716321700634,0.863951364236013,0.889152775796839,0.894963704031785,0.869158376751995,0.908740727233085,0.875448263681089,0.906964332148663,0.858732861133534,0.878592189500147,0.892974356906986,0.867246207865992,0.867188016603219,0.886567051021064,0.864525285216267,0.883928833077367,0.854047020096356,0.875878609009797,0.87571214827163,0.854265996865508,0.86858094626056,0.892594478027276,0.909038812723378,0.870013083384649,0.85737335554507,0.857519386325917,0.88383079086065,0.906715939328017,0.870468413889207,0.855232596259941,0.876272088754428,0.877929975742731,0.872682978434323,0.860548529422882,0.870444259313934,0.865037954254635,0.871862521380452,0.86685050144104,0.871725351964321,0.877931393564909,0.895457388246517,0.873095591131059,0.886664801373978,0.880991137842617,0.83365738034474,0.879839788901295,0.876233582603109,0.86950301095822,0.879739982360253
cg04486839,0.546226588867623,0.492627355365838,0.915034689017183,0.525929007478513,0.899900204218327,0.866205153906377,0.509787231826036,0.512648498540874,0.896203985525515,0.527235065071142,0.512807200548021,0.854298705986703,0.877174958878851,0.874314784589901,0.064002131519809,0.886678882323263,0.886039091012475,0.540109381462439,0.875446200258104,0.554882431325367,0.872177435584631,0.470962529444243,0.871528972930022,0.528961878841481,0.863616591433252,0.530142308040158,0.873909980635809,0.885978866108372,0.916007797598332,0.880927358544588,0.535532002030281,0.884967184881373,0.910152707729578,0.883279391122321,0.886815761738478,0.904037114486219,0.931699885651514,0.516001771568018,0.890639228750958,0.877630339667494,0.887888222960789,0.874522467118355,0.895582541613747,0.531030985196502,0.90218569217142,0.547468504355418,0.502974928935703,0.843105312941623,0.87451603859499,0.882139085674395
cg04508371,0.943978111917031,0.898651618109302,0.922045210760283,0.937089557682212,0.92405433314627194,0.919238466095311,0.935198996280664,0.925025390745162,0.921772199264777,0.953185418592265,0.850698614767859,0.934863482260304,0.901030747073211,0.902749000622117,0.916582779243722,0.928250170115741,0.898585458306004,0.924066681846985,0.891278625115732,0.905436855170965,0.905672060362841,0.927340754167735,0.911519100541753,0.918325411894213,0.908476077295356,0.935957792276535,0.911959183041593,0.937296837902431,0.938365160078952,0.919250215828583,0.919909395171579,0.897036500349515,0.939727172758212,0.909673962853316,0.9311964174448,0.917100621413372,0.907182788286979,0.911397813332361,0.912722760836349,0.956417667630721,0.902974475424536,0.93920470742177,0.909298378642495,0.885261695131365,0.904346461388601,0.933936445764159,0.937274800969257,0.904213087539932,0.889262734036288,0.932208961439445
cg04567009,0.860709043936678,0.836774479416482,0.864815235289243,0.843709766888346,0.806911696748565,0.855369790635906,0.805708815668385,0.865158250742492,0.838713594464004,0.829668000792236,0.854073051951857,0.820213263224544,0.847202777498726,0.852578736213201,0.804475468135389,0.814629202249942,0.84878697642261,0.822897875741065,0.838078315012199,0.785861525508927,0.857415371652541,0.837873877320082,0.823165511562109,0.769246121209435,0.820750115748823,0.830905296086717,0.816084810500664,0.87889319200216,0.815322449218159,0.828739452627216,0.816866200151009,0.850473018575048,0.810514113410755,0.834711187362347,0.832908182769944,0.811929178109892,0.853698956502355,0.840754297064848,0.817460783887475,0.850686251440725,0.797535094554944,0.800824368611378,0.860583922534275,0.80611746285589,0.813070627888403,0.825576826112262,0.874873480714942,0.81706328182381,0.792228302947143,0.821601505338373
cg04573771,0.723696689961882,0.759861967431833,0.772372294241093,0.792441256247446,0.771361519459105,0.796962388766966,0.733944896347199,0.826043547036058,0.773403469161408,0.773765405839275,0.77551677383128,0.787579986334056,0.737239214239631,0.78673773234392,0.781201812479541,0.693842943779406,0.793323109344298,0.714612370005956,0.704974564117935,0.785753780612856,0.761036484974246,0.697308375257547,0.731789725375276,0.762008114476285,0.733411131944029,0.738772088929469,0.721811938552634,0.742990911748109,0.703969511308691,0.788204288498627,0.793651313538867,0.729783098226079,0.775813513580038,0.72692337462525,0.718076417740906,0.705765607531925,0.772060384963413,0.781375509491556,0.790905374430005,0.765166416757651,0.750075891021887,0.78962075982805,0.760660328163765,0.73892093444361,0.662534407070405,0.768246189312661,0.72594641623315,0.737585577542546,0.6963779663729,0.707814517818131
cg04603146,0.059636022556297,0.0455329766538117,0.0615211767756476,0.0566163368361831,0.058799455489568,0.0612350142559165,0.0590139518572062,0.051173690087127,0.0523899538511213,0.0513255521584998,0.0583572126404036,0.0514232676264883,0.0594043401571975,0.054024509853006,0.0576604041757804,0.0563355478449797,0.0521427599307162,0.0578673736712308,0.05170112084106,0.0640344030853144,0.0608656816966406,0.0609689920050785,0.0511648945833663,0.0504241030771248,0.0551880556470701,0.0487228854158709,0.0545362923486616,0.0606152816102267,0.0528934727841332,0.0438313066210874,0.0584376662922955,0.0554854140886449,0.0395938602185937,0.0567541513103345,0.0597368926948655,0.047849965129108,0.0595053176363272,0.058465655077304,0.0637265421827575,0.049193289664397,0.0402079759897548,0.0549901655218322,0.0462551684217153,0.0543758357960888,0.0466821028095769,0.0538343990404706,0.0437707480610917,0.054902998753518,0.0458445302609555,0.0514088136218727
cg04610636,0.865124023562349,0.865152194356824,0.884169534958539,0.933889847019663,0.89862971252203,0.894637597136606,0.896968929380106,0.875596682966174,0.906697398351783,0.92389739462462,0.85917164190851,0.914888584028967,0.887372961047965,0.91349265087794,0.913246566153934,0.911617330643221,0.899419676822198,0.894689507814285,0.895510737076994,0.915832213053691,0.889471653781308,0.841002149778906,0.890900056882268,0.899596029731659,0.873336422784264,0.896686287340053,0.892289306755994,0.914708094907153,0.893196183598361,0.906883069904513,0.906733503840349,0.888979584064852,0.900891298714174,0.918633132833883,0.916654105291385,0.916123275957541,0.915272863486051,0.917899433172499,0.89490505642146,0.919218194668708,0.88825706419971,0.868385554880995,0.935529063972189,0.892821534292508,0.898566487957859,0.921780345357588,0.920240927994592,0.914197235053248,0.899743519415267,0.897981575655669
cg04692924,0.02442439366055,0.027733661434794,0.0437418182350938,0.0352228429748808,0.0378481628507208,0.0478608502213199,0.0428674716304094,0.0406294275005564,0.0414925982304012,0.0394163000965825,0.0283613943117549,0.0424107885413852,0.0317518883531038,0.0395682340294801,0.038261741116461,0.0297527923449929,0.034135669965136,0.0112217730460897,0.0326961828202753,0.0349511449755692,0.0517879278589901,0.0264383362430163,0.0378319578609406,0.0179614000888413,0.0337575675845983,0.0414220334541454,0.0271533951114995,0.0255359363258702,0.0456614836715684,0.0276461393166688,0.034771258614551,0.0369967465461713,0.0158424276352996,0.0190576783319391,0.0286202277355211,0.0332011310532677,0.0397344960216637,0.0437463857559295,0.0324672003143178,0.0292354483766135,0.0175806929536995,0.0476509115588406,0.0368666015320755,0.0288839312186913,0.0403984523745975,0.0426958441798596,0.0327016435718444,0.0245318171011681,0.0339680143268203,0.0482381485076607
cg04697119,0.103838340159726,0.0923766106351959,0.0944239900247598,0.0917147707655955,0.0967624648309992,0.109492910551067,0.0997078394159322,0.0982449613670732,0.109466846768916,0.0941978297115944,0.122547675096879,0.109352532912189,0.111977882762147,0.0963932436756939,0.0856293666417838,0.116216250830669,0.100745919113404,0.0928701674858777,0.103949249667768,0.110556975436849,0.0920296561944708,0.0755316025591322,0.0883724411206811,0.0964560000729697,0.103684557279095,0.100023601107759,0.0788971236803794,0.0917357651088393,0.0828374815092157,0.0811016361312128,0.0849521350863014,0.0874231635422415,0.0875018135138835,0.0871986580720408,0.0876752255424236,0.0903165217736268,0.0995534273042985,0.0909227422357858,0.0980463889529186,0.0972227624737202,0.095706340727155,0.0900085047288959,0.084504513364014,0.109041762427089,0.0898491526825907,0.101585143082475,0.0931213731970582,0.103971442331035,0.0927689568206856,0.104788007681957
cg04705952,0.702262682338406,0.742510254768448,0.711214422485823,0.698104910680314,0.69679094687806,0.679808153957201,0.718450306188559,0.716924647113244,0.721059597899522,0.692875256414611,0.701980199123989,0.662143474843636,0.70742642822579,0.697684566425788,0.740275285311318,0.681076521079437,0.694467787130474,0.718014004560268,0.730984730912546,0.707168870170642,0.70374839732057,0.698996851446552,0.73996709958447,0.726594436214986,0.713521513180013,0.687667635721231,0.772527138868184,0.708955459970844,0.735938891522621,0.716713416473474,0.737818064999401,0.697674895788175,0.710364498027116,0.710878407054223,0.699272245832538,0.690641696246443,0.705110996147901,0.731740456802345,0.648302034344865,0.656202269406848,0.613932092561468,0.712689601255386,0.702264387344404,0.641550030342968,0.696299360432753,0.774567248101357,0.747570673537109,0.692270936592265,0.698625692252845,0.675393594460379
